depth,temp,salinity,oxygen,oxygensat,silicate,nitrate,chloro,pressure,phosphate,phaeo,potden,volanol,dynamicheight,ammonium,darkas
48.0,13.34,33.229,6.04,101.5,3.2,0.6,0.39,48,0.36,0.15,24.955,300.3,0.144,0.13,0.04
50.0,13.34,33.234,6.04,101.5,3.2,0.6,0.39,50,0.36,0.15,24.959,300.0,0.15,0.14,0.04
54.0,13.33,33.24,6.01,101.0,3.2,0.6,0.4,54,0.37,0.17,24.966,299.5,0.162,0.15,0.03
0.0,14.24,33.381,5.97,102.3,2.6,0.0,0.28,0,0.33,0.09,24.887,305.5,0.0,0.0,0.08
2.0,14.24,33.381,5.97,102.3,2.6,0.0,0.28,2,0.33,0.09,24.887,305.6,0.006,0.0,0.08
17.0,14.22,33.381,5.97,102.3,2.6,0.0,0.28,17,0.34,0.09,24.891,305.6,0.052,0.19,0.08
20.0,14.21,33.385,5.99,102.6,2.6,0.0,0.29,20,0.33,0.1,24.897,305.2,0.061,0.12,0.07
23.0,14.19,33.382,5.97,102.2,2.6,0.0,0.31,23,0.31,0.11,24.899,305.1,0.07,0.04,0.06
30.0,13.98,33.392,5.95,101.4,2.8,0.4,0.43,30,0.35,0.16,24.95,300.4,0.091,0.13,0.05
44.0,12.89,33.359,5.48,91.3,4.8,4.0,0.37,44,0.58,0.18,25.145,282.1,0.132,0.08,0.03
50.0,12.48,33.363,5.28,87.2,6.8,6.4,0.32,50,0.73,0.16,25.228,274.3,0.149,0.07,0.05
75.0,10.98,33.518,3.84,61.5,15.4,16.2,0.12,75,1.36,0.1,25.627,236.9,0.213,0.01,0.11
82.0,10.46,33.559,3.58,56.7,17.8,18.9,0.07,82,1.53,0.08,25.75,225.2,0.229,0.0,0.13
93.0,10.15,33.688,3.12,49.1,22.1,21.8,0.02,93,1.74,0.06,25.904,210.8,0.253,0.0,0.02
0.0,14.86,33.355,5.83,101.2,1.9,0.0,0.21,0,0.32,0.07,24.735,320.0,0.0,0.0,0.06
2.0,14.86,33.355,5.83,101.2,1.9,0.0,0.21,2,0.32,0.07,24.735,320.1,0.006,0.0,0.06
10.0,14.86,33.357,5.8,100.7,2.0,0.0,0.21,10,0.31,0.07,24.737,320.1,0.032,0.0,0.06
15.0,14.86,33.356,5.82,101.0,2.0,0.0,0.21,15,0.31,0.07,24.736,320.3,0.048,0.0,0.06
20.0,14.86,33.354,5.83,101.2,2.0,0.0,0.2,20,0.31,0.07,24.735,320.6,0.064,0.0,0.06
40.0,14.83,33.35,5.83,101.1,2.1,0.0,0.23,40,0.3,0.08,24.739,320.8,0.128,0.0,0.08
50.0,14.39,33.285,5.9,101.4,2.2,0.0,0.33,50,0.31,0.13,24.783,316.9,0.16,0.03,0.06
75.0,14.11,33.279,5.78,98.7,2.6,0.5,0.22,75,0.37,0.13,24.837,312.4,0.239,0.14,0.02
84.0,13.59,33.309,5.61,94.8,3.4,1.9,0.15,84,0.47,0.13,24.968,300.2,0.267,0.05,0.01
0.0,14.89,33.282,5.85,101.5,2.1,0.0,0.17,0,0.3,0.06,24.672,326.0,0.0,0.0,0.07
2.0,14.89,33.282,5.85,101.5,2.1,0.0,0.17,2,0.3,0.06,24.672,326.0,0.007,0.0,0.07
10.0,14.89,33.283,5.91,102.6,2.0,0.0,0.18,10,0.29,0.06,24.673,326.2,0.033,0.0,0.06
15.0,14.89,33.281,5.84,101.4,2.0,0.0,0.18,15,0.29,0.07,24.672,326.5,0.049,0.0,0.05
20.0,14.89,33.283,5.84,101.4,2.1,0.0,0.17,20,0.29,0.06,24.674,326.5,0.065,0.0,0.07
22.0,14.89,33.28,5.83,101.2,2.1,0.0,0.17,22,0.29,0.06,24.671,326.7,0.072,0.0,0.08
30.0,14.89,33.283,5.86,101.7,2.1,0.0,0.18,30,0.29,0.06,24.674,326.7,0.098,0.0,0.07
42.0,14.89,33.285,5.84,101.4,2.0,0.0,0.18,42,0.29,0.06,24.676,326.9,0.137,0.0,0.04
50.0,14.9,33.283,5.85,101.5,2.1,0.0,0.2,50,0.28,0.07,24.672,327.5,0.163,0.0,0.04
75.0,13.46,33.179,5.84,98.4,2.7,1.0,0.28,75,0.4,0.19,24.893,307.0,0.244,0.01,0.03
79.0,12.94,33.148,5.76,95.9,3.0,1.5,0.27,79,0.44,0.21,24.973,299.4,0.256,0.0,0.03
89.0,12.1,33.169,5.68,93.0,4.0,3.1,0.16,89,0.53,0.13,25.151,282.6,0.285,0.0,0.02
0.0,14.84,33.409,6.06,105.2,2.6,0.0,0.41,0,0.34,0.12,24.781,315.6,0.0,0.0,6.9
2.0,14.84,33.409,6.06,105.2,2.6,0.0,0.41,2,0.34,0.12,24.781,315.7,0.006,0.0,6.9
10.0,14.82,33.411,5.98,103.7,2.7,0.0,0.42,10,0.35,0.12,24.787,315.3,0.032,0.04,0.22
14.0,14.77,33.41,5.93,102.8,2.7,0.0,0.43,14,0.34,0.13,24.797,314.5,0.044,0.05,0.18
27.0,14.54,33.393,5.92,102.1,2.9,0.0,0.58,27,0.34,0.24,24.833,311.4,0.085,0.11,0.12
30.0,14.46,33.387,5.83,100.4,4.2,2.0,0.57,30,0.48,0.32,24.846,310.3,0.094,0.11,0.11
50.0,12.22,33.414,4.12,67.7,11.6,12.0,0.28,50,1.17,0.34,25.318,265.8,0.151,0.07,0.04
52.0,12.0,33.421,4.09,66.9,12.3,12.7,0.24,52,1.22,0.3,25.365,261.4,0.156,0.06,0.03
57.0,11.78,33.498,3.6,58.6,15.9,15.8,0.14,57,1.44,0.18,25.466,251.9,0.169,0.0,0.01
0.0,14.44,33.281,5.95,102.3,2.5,0.0,0.33,0,0.33,0.1,24.767,316.9,0.0,0.03,0.05
2.0,14.44,33.281,5.95,102.3,2.5,0.0,0.33,2,0.33,0.1,24.768,317.0,0.006,0.03,0.05
10.0,14.31,33.284,5.97,102.4,2.4,0.0,0.34,10,0.32,0.1,24.797,314.3,0.032,0.08,0.07
14.0,14.3,33.283,5.93,101.7,2.4,0.0,0.35,14,0.33,0.09,24.799,314.3,0.044,0.13,0.08
18.0,14.28,33.285,5.94,101.8,2.4,0.0,0.4,18,0.32,0.09,24.805,313.9,0.057,0.08,0.03
20.0,14.25,33.283,5.97,102.3,2.4,0.0,0.4,20,0.32,0.1,24.81,313.5,0.063,0.08,0.03
30.0,14.23,33.282,5.93,101.5,2.4,0.0,0.42,30,0.32,0.12,24.813,313.4,0.094,0.06,0.03
36.0,14.22,33.288,5.92,101.4,2.4,0.0,0.45,36,0.32,0.11,24.82,312.9,0.113,0.04,0.03
50.0,14.2,33.279,5.9,101.0,2.6,0.0,0.45,50,0.32,0.11,24.818,313.6,0.157,0.23,0.03
68.0,14.01,33.264,5.87,100.0,2.6,0.3,0.3,68,0.35,0.14,24.846,311.3,0.213,0.16,0.02
75.0,13.85,33.261,5.84,99.2,2.9,1.0,0.24,75,0.4,0.14,24.877,308.6,0.235,0.13,0.02
77.0,13.61,33.267,5.75,97.2,3.0,1.2,0.23,77,0.41,0.14,24.931,303.5,0.241,0.12,0.02
0.0,15.23,33.395,5.79,101.3,1.8,0.0,0.26,0,0.33,0.09,24.685,324.7,0.0,0.0,0.01
2.0,15.23,33.395,5.79,101.3,1.8,0.0,0.26,2,0.33,0.09,24.686,324.8,0.006,0.0,0.01
10.0,15.23,33.399,5.82,101.8,1.8,0.0,0.27,10,0.32,0.09,24.689,324.7,0.032,0.0,0.04
15.0,15.24,33.396,5.78,101.1,1.8,0.0,0.27,15,0.31,0.1,24.684,325.3,0.049,0.0,0.05
19.0,15.24,33.395,5.8,101.5,1.8,0.0,0.3,19,0.31,0.1,24.684,325.5,0.062,0.0,0.05
20.0,15.23,33.397,5.79,101.3,1.8,0.0,0.3,20,0.31,0.1,24.688,325.1,0.065,0.0,0.05
30.0,15.24,33.398,5.77,100.9,1.8,0.0,0.29,30,0.31,0.1,24.687,325.5,0.098,0.0,0.03
38.0,15.22,33.395,5.8,101.4,1.8,0.0,0.29,38,0.3,0.09,24.689,325.6,0.124,0.02,0.02
50.0,15.19,33.393,5.73,100.1,1.9,0.1,0.39,50,0.32,0.14,24.694,325.4,0.163,0.02,0.03
72.0,12.35,33.263,5.02,82.7,6.6,7.9,0.26,72,0.85,0.24,25.176,279.8,0.229,0.0,0.03
75.0,12.01,33.295,4.8,78.5,7.2,8.7,0.23,75,0.89,0.22,25.266,271.4,0.237,0.0,0.03
81.0,11.58,33.305,4.76,77.1,8.5,10.4,0.16,81,0.97,0.18,25.353,263.1,0.253,0.0,0.02
0.0,12.53,33.26,6.39,105.6,8.4,3.5,0.65,0,0.57,0.19,25.138,281.7,0.0,0.26,0.31
2.0,12.53,33.26,6.39,105.6,8.4,3.5,0.65,2,0.57,0.19,25.138,281.7,0.006,0.26,0.31
10.0,12.53,33.262,6.36,105.1,8.1,3.5,0.86,10,0.57,0.2,25.139,281.8,0.028,0.17,0.19
12.0,12.52,33.261,6.38,105.4,8.2,3.5,0.78,12,0.56,0.2,25.141,281.7,0.034,0.03,0.13
20.0,12.5,33.262,6.35,104.9,8.2,3.5,0.76,20,0.57,0.19,25.145,281.5,0.056,0.08,0.17
23.0,12.49,33.26,6.36,105.0,8.2,3.5,0.75,23,0.57,0.19,25.146,281.5,0.065,0.1,0.18
30.0,12.49,33.262,6.31,104.2,8.2,3.5,0.71,30,0.57,0.2,25.148,281.5,0.084,0.09,0.17
40.0,12.49,33.26,6.32,104.4,8.3,3.7,0.61,40,0.58,0.88,25.146,281.9,0.113,0.34,0.15
50.0,11.56,33.315,6.02,97.5,9.7,7.0,0.55,50,0.82,0.28,25.364,261.4,0.14,0.57,0.05
0.0,11.03,33.737,5.34,85.7,12.2,12.8,5.04,0,1.12,0.11,25.787,219.9,0.0,0.97,0.74
2.0,11.03,33.737,5.34,85.7,12.2,12.8,5.04,2,1.12,0.11,25.787,220.0,0.004,0.97,0.74
7.0,11.03,33.737,5.34,85.7,12.2,12.9,5.71,7,1.11,0.68,25.787,220.1,0.015,0.99,0.9
8.0,11.02,33.736,5.33,85.6,12.3,12.9,6.48,8,1.13,0.44,25.788,220.0,0.018,1.47,1.4
10.0,11.02,33.738,5.26,84.4,12.3,13.0,6.94,10,1.13,0.61,25.79,219.9,0.022,1.36,0.0
17.0,10.93,33.737,5.24,84.0,12.6,13.2,8.54,17,1.14,1.21,25.805,218.6,0.037,0.99,0.49
20.0,10.67,33.77,4.31,68.7,17.9,16.9,4.67,20,1.46,0.77,25.877,211.8,0.044,0.98,0.49
22.0,10.52,33.786,3.82,60.7,21.5,19.4,2.09,22,1.67,0.47,25.916,208.2,0.048,0.97,0.49
30.0,10.14,33.819,3.14,49.5,25.1,22.0,1.07,30,1.87,0.41,26.007,199.7,0.064,0.8,0.23
31.0,10.11,33.813,3.17,49.9,25.5,22.3,0.94,31,1.89,0.41,26.007,199.7,0.066,0.78,0.2
36.0,10.14,33.824,3.07,48.4,26.0,22.7,0.93,36,1.92,0.35,26.011,199.4,0.076,0.69,0.4
0.0,10.44,33.755,5.08,80.5,20.0,19.1,1.78,0,1.5,0.41,25.905,208.7,0.0,0.37,0.23
2.0,10.44,33.755,5.08,80.5,20.0,19.1,1.78,2,1.5,0.41,25.905,208.7,0.004,0.37,0.23
7.0,10.43,33.755,5.05,80.0,19.9,19.1,1.68,7,1.49,0.41,25.907,208.7,0.015,0.47,0.23
9.0,10.42,33.755,5.1,80.8,20.1,19.1,1.85,9,1.51,0.41,25.909,208.6,0.019,0.62,0.23
10.0,10.41,33.755,5.03,79.7,20.1,19.1,1.84,10,1.51,0.47,25.91,208.4,0.021,0.59,0.24
16.0,10.44,33.755,5.04,79.9,20.1,19.1,1.78,16,1.51,0.77,25.905,209.0,0.033,0.43,0.29
20.0,10.44,33.759,5.09,80.7,20.1,19.1,2.0,20,1.51,0.46,25.909,208.8,0.042,0.47,0.27
30.0,10.43,33.756,5.04,79.9,20.1,19.1,1.86,30,1.51,0.4,25.908,209.1,0.063,0.42,0.2
36.0,10.42,33.753,4.99,79.1,20.1,19.2,2.23,36,1.52,0.34,25.908,209.3,0.075,0.4,0.15
0.0,13.67,33.099,6.04,102.1,3.2,0.0,0.19,0,0.36,0.04,24.787,315.1,0.0,0.18,0.07
3.0,13.67,33.099,6.04,102.1,3.2,0.0,0.19,3,0.36,0.04,24.787,315.1,0.009,0.18,0.07
10.0,13.67,33.098,6.07,102.6,3.1,0.0,0.17,10,0.32,0.04,24.786,315.4,0.032,0.0,0.07
13.0,13.67,33.098,6.05,102.3,3.1,0.0,0.19,13,0.32,0.04,24.786,315.5,0.041,0.0,0.06
20.0,13.67,33.099,6.04,102.1,3.2,0.0,0.18,20,0.32,0.04,24.787,315.6,0.063,0.04,0.09
25.0,13.68,33.099,6.05,102.3,3.2,0.0,0.18,25,0.32,0.04,24.785,315.9,0.079,0.06,0.1
30.0,13.65,33.098,6.02,101.8,3.2,0.0,0.18,30,0.32,0.04,24.791,315.5,0.095,0.07,0.13
47.0,13.59,33.09,6.06,102.3,3.2,0.0,0.22,47,0.32,0.05,24.797,315.4,0.148,0.05,0.21
50.0,13.56,33.09,6.04,101.9,3.2,0.0,0.23,50,0.32,0.05,24.804,314.9,0.158,0.03,0.17
56.0,13.44,33.084,6.07,102.1,3.3,0.1,0.24,56,0.31,0.05,24.823,313.1,0.177,0.0,0.1
0.0,13.49,33.486,6.03,101.8,3.8,2.0,1.97,0,0.52,0.41,25.123,283.1,0.0,0.16,0.35
2.0,13.49,33.486,6.03,101.8,3.8,2.0,1.97,2,0.52,0.41,25.123,283.2,0.006,0.16,0.35
6.0,13.49,33.486,6.02,101.7,3.8,2.1,3.2,6,0.52,0.43,25.123,283.3,0.017,0.22,0.31
9.0,13.49,33.486,6.04,102.0,3.8,2.0,3.59,9,0.52,0.37,25.123,283.3,0.025,0.35,0.42
10.0,13.49,33.486,5.95,100.5,3.8,2.0,3.56,10,0.52,0.4,25.123,283.4,0.028,0.49,0.43
16.0,13.46,33.492,5.98,100.9,3.9,2.2,3.4,16,0.54,0.58,25.134,282.5,0.045,1.33,0.5
20.0,13.28,33.489,5.9,99.2,3.9,2.1,2.95,20,0.55,0.48,25.168,279.4,0.057,1.13,0.42
29.0,11.31,33.543,3.99,64.4,5.1,3.4,2.37,29,0.6,0.42,25.586,239.7,0.08,0.23,0.23
30.0,11.3,33.581,3.73,60.2,6.2,5.0,2.09,30,0.71,0.39,25.618,236.7,0.083,0.21,0.21
36.0,10.9,33.642,3.19,51.0,13.2,14.7,0.4,36,1.37,0.17,25.737,225.5,0.097,0.11,0.11
2.0,13.58,33.5,6.15,104.1,6.8,2.9,0.96,2,0.58,0.21,25.115,283.9,0.006,0.13,0.28
7.0,13.53,33.497,6.19,104.6,6.7,2.9,0.98,7,0.63,0.22,25.123,283.3,0.02,0.24,0.26
9.0,13.49,33.495,6.12,103.4,6.6,2.9,1.01,9,0.61,0.22,25.13,282.7,0.026,0.17,0.29
10.0,13.48,33.496,6.12,103.3,6.6,2.9,1.02,10,0.61,0.22,25.133,282.4,0.028,0.16,0.27
17.0,13.35,33.495,6.09,102.6,6.7,3.2,1.07,17,0.6,0.17,25.158,280.2,0.048,0.12,0.16
20.0,13.0,33.512,6.03,100.8,7.2,4.0,0.91,20,0.65,0.24,25.241,272.4,0.056,0.15,0.15
30.0,12.33,33.552,5.56,91.7,9.0,6.5,0.65,30,0.81,0.31,25.403,257.2,0.083,0.25,0.1
32.0,12.24,33.558,5.45,89.7,9.4,7.0,0.63,32,0.84,0.31,25.425,255.2,0.088,0.27,0.09
39.0,11.7,33.577,4.79,77.9,12.6,9.5,0.75,39,1.01,0.3,25.542,244.2,0.105,0.23,0.12
0.0,13.42,33.326,6.35,107.0,6.8,1.8,0.81,0,0.46,0.22,25.013,293.5,0.0,0.15,0.15
3.0,13.42,33.326,6.35,107.0,6.8,1.8,0.81,3,0.46,0.22,25.013,293.6,0.009,0.15,0.15
9.0,13.38,33.325,6.37,107.2,6.8,1.8,0.95,9,0.47,0.1,25.021,293.1,0.026,0.16,0.2
10.0,13.38,33.327,6.29,105.9,6.8,1.8,0.96,10,0.47,0.12,25.022,292.9,0.029,0.16,0.17
11.0,13.37,33.325,6.31,106.2,6.8,1.7,0.96,11,0.47,0.13,25.023,292.9,0.032,0.15,0.15
20.0,13.36,33.323,6.3,106.0,6.8,1.7,0.86,20,0.48,0.23,25.023,293.1,0.059,0.33,0.21
30.0,12.71,33.339,6.2,102.9,7.2,2.7,1.08,30,0.56,0.11,25.165,279.9,0.088,0.31,0.13
35.0,12.54,33.395,6.19,102.4,7.7,3.8,1.03,35,0.63,0.27,25.241,272.7,0.101,0.2,0.09
43.0,12.51,33.438,6.02,99.6,8.2,4.8,0.87,43,0.71,0.33,25.281,269.2,0.123,0.4,0.08
0.0,13.09,33.472,6.21,104.0,7.1,4.6,0.56,0,0.63,0.13,25.192,276.5,0.0,0.25,0.15
2.0,13.09,33.472,6.21,104.0,7.1,4.6,0.56,2,0.63,0.13,25.192,276.6,0.006,0.25,0.15
8.0,13.09,33.469,6.21,104.0,7.1,4.7,0.55,8,0.63,0.12,25.19,276.9,0.022,0.18,0.12
10.0,13.09,33.471,6.17,103.3,7.1,4.7,0.64,10,0.64,0.13,25.192,276.8,0.028,0.19,0.16
20.0,13.05,33.47,6.18,103.4,7.2,4.6,0.59,20,0.64,0.19,25.199,276.4,0.055,0.19,0.14
30.0,12.84,33.459,6.09,101.4,7.1,4.6,0.68,30,0.64,0.16,25.232,273.5,0.083,0.24,0.22
36.0,12.77,33.453,6.08,101.1,7.1,4.7,0.7,36,0.65,0.18,25.241,272.8,0.099,0.17,0.27
44.0,12.39,33.436,5.84,96.3,8.2,5.9,0.46,44,0.73,0.19,25.302,267.2,0.121,0.26,0.07
0.0,14.7,33.342,5.89,101.9,2.6,0.0,0.11,0,0.3,0.02,24.759,317.7,0.0,0.05,0.07
3.0,14.7,33.342,5.89,101.9,2.6,0.0,0.11,3,0.3,0.02,24.759,317.8,0.01,0.05,0.07
10.0,14.66,33.342,5.89,101.8,2.6,0.0,0.12,10,0.31,0.02,24.768,317.1,0.032,0.04,0.11
14.0,14.57,33.335,5.91,101.9,2.6,0.0,0.12,14,0.31,0.03,24.782,315.9,0.044,0.03,0.13
19.0,14.43,33.328,5.92,101.8,2.6,0.0,0.13,19,0.31,0.04,24.806,313.8,0.06,0.05,0.12
20.0,14.43,33.33,5.93,102.0,2.6,0.0,0.13,20,0.31,0.04,24.808,313.6,0.063,0.05,0.12
30.0,14.4,33.329,5.94,102.1,2.6,0.0,0.15,30,0.31,0.04,24.814,313.4,0.095,0.07,0.11
37.0,14.38,33.327,5.92,101.7,2.6,0.0,0.17,37,0.31,0.05,24.817,313.3,0.117,0.09,0.1
50.0,14.13,33.304,6.0,102.5,2.9,0.0,0.34,50,0.32,0.1,24.852,310.3,0.157,0.12,0.08
66.0,13.57,33.248,6.02,101.7,3.5,0.3,0.45,66,0.36,0.15,24.924,303.8,0.206,0.14,0.06
75.0,13.41,33.309,6.02,101.4,3.9,0.6,0.4,75,0.38,0.15,25.004,296.5,0.233,0.25,0.07
82.0,13.44,33.328,6.03,101.6,4.3,0.9,0.39,82,0.4,0.17,25.013,295.8,0.254,0.42,0.07
9.0,14.3,33.495,5.96,102.4,2.6,0.3,0.94,9,0.42,0.27,24.962,298.6,0.027,0.03,0.21
10.0,14.3,33.495,5.95,102.2,2.6,0.3,0.94,10,0.42,0.28,24.963,298.6,0.03,0.02,0.21
14.0,14.25,33.495,5.95,102.1,2.6,0.3,0.93,14,0.42,0.29,24.973,297.7,0.042,0.0,0.19
20.0,14.21,33.5,5.89,101.0,5.9,4.4,0.88,20,0.7,0.35,24.986,296.7,0.06,0.06,0.15
26.0,13.11,33.495,4.71,78.9,9.1,8.4,0.84,26,0.97,0.41,25.207,275.8,0.077,0.12,0.11
30.0,12.44,33.503,4.5,74.4,11.5,11.2,0.72,30,1.16,0.38,25.344,262.8,0.088,0.09,0.09
32.0,12.18,33.507,4.1,67.4,12.7,12.6,0.66,32,1.25,0.36,25.397,257.8,0.093,0.08,0.07
0.0,13.5,33.196,6.05,102.0,3.6,0.2,0.31,0,0.33,0.07,24.896,304.7,0.0,0.02,0.07
2.0,13.5,33.196,6.05,102.0,3.6,0.2,0.31,2,0.33,0.07,24.896,304.7,0.006,0.02,0.07
10.0,13.51,33.196,6.07,102.4,3.6,0.3,0.32,10,0.36,0.07,24.895,305.1,0.03,0.04,0.14
12.0,13.48,33.197,6.04,101.8,3.6,0.3,0.32,12,0.37,0.07,24.901,304.5,0.037,0.05,0.16
15.0,13.48,33.207,6.04,101.8,3.6,0.3,0.3,15,0.34,0.07,24.909,303.8,0.046,0.03,0.09
20.0,13.47,33.197,6.04,101.8,3.7,0.2,0.32,20,0.34,0.07,24.904,304.5,0.061,0.03,0.08
28.0,13.48,33.202,6.05,102.0,3.7,0.3,0.35,28,0.34,0.08,24.906,304.5,0.085,0.16,0.07
30.0,13.48,33.221,6.06,102.1,3.8,0.4,0.4,30,0.35,0.09,24.921,303.2,0.091,0.15,0.07
50.0,13.1,33.401,5.99,100.3,5.5,2.6,0.4,50,0.52,0.2,25.136,283.2,0.15,0.31,0.09
52.0,13.0,33.386,5.94,99.2,5.8,3.0,0.35,52,0.55,0.21,25.145,282.4,0.156,0.36,0.09
64.0,12.38,33.428,5.36,88.4,7.7,6.7,0.13,64,0.77,0.1,25.298,268.1,0.189,0.0,0.06
0.0,15.46,33.369,5.79,101.7,2.5,0.0,0.11,0,0.31,0.0,24.615,331.4,0.0,0.02,0.08
2.0,15.46,33.369,5.79,101.7,2.5,0.0,0.11,2,0.31,0.0,24.615,331.5,0.007,0.02,0.08
10.0,15.25,33.366,5.82,101.8,2.5,0.1,0.11,10,0.31,0.0,24.659,327.5,0.033,0.03,0.07
18.0,15.21,33.364,5.8,101.4,2.5,0.1,0.11,18,0.3,0.0,24.667,327.1,0.059,0.03,0.07
20.0,15.21,33.365,5.83,101.9,2.5,0.1,0.11,20,0.3,0.0,24.667,327.1,0.066,0.03,0.07
25.0,15.18,33.366,5.8,101.3,2.4,0.0,0.12,25,0.31,0.0,24.675,326.5,0.082,0.03,0.08
30.0,15.17,33.365,5.82,101.6,2.4,0.0,0.12,30,0.32,0.01,24.676,326.5,0.098,0.07,0.1
45.0,15.03,33.362,5.8,101.0,2.4,0.0,0.16,45,0.3,0.01,24.705,324.2,0.147,0.11,0.19
50.0,14.97,33.347,5.87,102.1,2.4,0.0,0.18,50,0.3,0.02,24.707,324.2,0.163,0.12,0.17
75.0,13.74,33.296,5.81,98.5,3.1,0.6,0.65,75,0.37,0.39,24.927,303.8,0.242,0.0,0.08
81.0,13.58,33.329,5.64,95.3,3.5,1.7,0.54,81,0.44,0.38,24.985,298.4,0.261,0.02,0.06
100.0,12.38,33.34,5.31,87.5,5.3,5.2,0.2,100,0.63,0.17,25.231,275.4,0.315,0.06,0.01
0.0,15.5,33.605,6.11,107.6,0.7,0.5,1.0,0,0.28,0.24,24.788,315.0,0.0,0.14,0.88
2.0,15.5,33.605,6.11,107.6,0.7,0.5,1.0,2,0.28,0.24,24.788,315.1,0.006,0.14,0.88
5.0,15.08,33.598,6.17,107.7,0.7,0.6,1.16,5,0.29,0.32,24.875,306.9,0.016,0.06,0.22
7.0,14.93,33.598,6.13,106.7,0.7,0.8,1.09,7,0.3,0.34,24.907,303.8,0.022,0.04,0.24
10.0,14.6,33.583,6.08,105.1,0.9,1.4,1.26,10,0.36,0.42,24.967,298.2,0.031,0.45,0.22
12.0,14.38,33.578,5.94,102.2,1.1,1.8,1.37,12,0.4,0.47,25.01,294.2,0.037,0.73,0.21
20.0,12.7,33.588,5.37,89.3,4.5,6.6,2.44,20,0.81,0.77,25.359,261.1,0.059,1.98,0.19
25.0,12.07,33.577,5.14,84.3,8.0,10.5,0.57,25,1.11,0.52,25.472,250.5,0.071,1.24,0.17
28.0,11.78,33.576,5.0,81.5,10.0,12.8,0.34,28,1.23,0.42,25.526,245.5,0.079,0.57,0.12
0.0,16.45,33.096,5.7,102.0,3.2,0.1,0.1,0,0.33,0.02,24.182,372.7,0.0,0.16,0.17
2.0,16.45,33.096,5.7,102.0,3.2,0.1,0.1,2,0.33,0.02,24.182,372.8,0.007,0.16,0.17
10.0,16.43,33.084,5.7,101.9,3.2,0.0,0.11,10,0.31,0.02,24.178,373.4,0.037,0.04,0.17
13.0,16.42,33.098,5.73,102.4,3.2,0.0,0.11,13,0.3,0.02,24.191,372.3,0.048,0.0,0.17
16.0,16.41,33.083,5.7,101.9,3.2,0.0,0.11,16,0.31,0.02,24.182,373.2,0.06,0.05,0.18
20.0,16.41,33.083,5.7,101.9,3.2,0.0,0.11,20,0.31,0.03,24.182,373.3,0.075,0.04,0.27
30.0,16.4,33.082,5.69,101.7,3.2,0.0,0.11,30,0.3,0.03,24.184,373.5,0.112,0.01,0.49
32.0,16.4,33.085,5.7,101.8,3.2,0.0,0.11,32,0.3,0.03,24.186,373.3,0.119,0.0,0.54
50.0,14.98,32.998,6.05,105.0,3.5,0.0,0.2,50,0.32,0.08,24.436,350.0,0.185,0.0,0.32
62.0,14.47,33.002,6.04,103.8,3.6,0.0,0.35,62,0.33,0.22,24.548,339.6,0.227,0.0,0.18
70.0,14.68,33.169,6.02,104.0,3.3,0.0,0.31,70,0.31,0.2,24.632,331.8,0.253,0.0,0.18
0.0,13.6,33.596,5.24,88.8,5.8,5.3,3.74,0,0.7,0.46,25.185,277.1,0.0,0.91,0.24
2.0,13.6,33.596,5.24,88.8,5.8,5.3,3.74,2,0.7,0.46,25.185,277.2,0.006,0.91,0.24
5.0,13.6,33.595,5.21,88.2,5.8,5.3,3.58,5,0.71,0.47,25.185,277.4,0.014,0.92,0.51
7.0,13.3,33.597,5.17,87.0,5.9,5.5,3.73,7,0.76,0.45,25.247,271.5,0.019,1.01,0.48
10.0,13.23,33.596,5.14,86.4,6.2,5.7,3.86,10,0.78,0.43,25.26,270.3,0.027,1.12,0.51
12.0,13.19,33.596,5.06,85.0,6.3,5.9,3.94,12,0.8,0.42,25.268,269.6,0.033,1.19,0.53
20.0,12.94,33.608,4.97,83.0,6.9,6.6,3.56,20,0.87,0.53,25.328,264.1,0.054,1.73,0.33
25.0,12.45,33.613,4.87,80.5,7.7,7.5,2.99,25,0.93,0.6,25.427,254.8,0.067,2.05,0.21
28.0,12.3,33.599,4.31,71.0,10.6,9.4,2.04,28,1.14,0.62,25.445,253.1,0.075,2.29,0.26
0.0,15.22,33.187,5.99,104.6,2.7,1.5,0.49,0,0.39,0.07,24.527,339.8,0.0,0.16,0.95
3.0,15.22,33.187,5.99,104.6,2.7,1.5,0.49,3,0.39,0.07,24.527,339.8,0.01,0.16,0.95
4.0,15.21,33.186,6.02,105.1,2.7,1.5,0.48,4,0.39,0.07,24.529,339.7,0.014,0.14,0.45
6.0,15.21,33.188,6.0,104.8,2.7,1.5,0.47,6,0.4,0.07,24.531,339.7,0.02,0.07,0.5
10.0,15.2,33.187,6.0,104.7,2.7,1.5,0.51,10,0.4,0.07,24.532,339.6,0.034,0.06,0.49
12.0,15.11,33.191,6.0,104.5,2.7,1.5,0.53,12,0.4,0.07,24.555,337.5,0.041,0.06,0.49
20.0,14.75,33.251,6.1,105.6,2.6,2.2,0.79,20,0.43,0.14,24.679,325.9,0.067,0.13,0.35
25.0,14.12,33.185,6.17,105.4,2.9,1.9,0.61,25,0.43,0.15,24.761,318.2,0.083,0.13,0.26
29.0,13.19,33.123,6.21,104.0,3.3,1.9,0.66,29,0.43,0.17,24.903,304.8,0.096,0.17,0.22
0.0,15.86,33.534,6.03,106.9,0.8,0.6,0.52,0,0.32,0.11,24.653,327.8,0.0,0.22,0.12
